,trade_date,ts_code,name,industry,area,pe,float_share,total_share,total_assets,liquid_assets,fixed_assets,reserved,reserved_pershare,eps,bvps,pb,list_date,undp,per_undp,rev_yoy,profit_yoy,gpr,npr,holder_num
2854,20241216,600011.SH,华能国际,火力发电,北京,8.07,109.98,156.98,5649.02,1014.38,3156.93,165.42,1.05,0.53,3.7,1.93,20011206,172.84,1.1,-3.62,-17.12,16.03,7.24,100691
2855,20241216,600012.SH,皖通高速,路桥,安徽,16.09,11.66,16.59,228.15,47.63,10.02,0.0,0.0,0.74,7.77,2.03,20030107,107.53,6.48,16.1,-9.6,35.6,24.6,15133
2856,20241216,600015.SH,华夏银行,银行,北京,5.02,153.87,159.15,43456.42,0.0,659.25,607.3,3.82,1.04,18.33,0.42,20030912,1365.04,8.58,0.04,3.1,35.19,26.57,83822
2857,20241216,600016.SH,民生银行,银行,北京,4.38,354.62,437.82,76980.1,0.0,526.35,578.19,1.32,0.6,12.51,0.33,20001219,2883.91,6.59,-4.37,-9.21,31.53,30.21,342348
2858,20241216,600017.SH,日照港,港口,山东,12.2,30.76,30.76,394.93,31.2,202.32,19.41,0.63,0.21,4.47,0.75,20061017,78.25,2.54,2.79,-6.95,25.36,11.69,98323
2859,20241216,600018.SH,上港集团,港口,上海,8.99,232.15,232.81,2101.73,551.79,381.9,120.18,0.52,0.51,5.62,1.08,20061026,846.27,3.63,5.81,3.98,37.6,43.82,142647
2860,20241216,600019.SH,宝钢股份,普钢,上海,19.03,218.58,219.85,3671.79,1347.2,1485.24,493.18,2.24,0.27,9.05,0.75,20001212,889.43,4.05,-4.77,-29.56,5.26,2.84,257252
2861,20241216,600020.SH,中原高速,路桥,河南,8.89,22.47,22.47,512.07,67.1,104.97,13.34,0.59,0.32,5.07,0.86,20030808,62.51,2.78,22.13,-9.76,39.67,17.49,57808
2862,20241216,600021.SH,上海电力,火力发电,上海,8.19,26.17,28.17,1788.38,382.18,951.53,82.74,2.94,0.79,7.09,1.34,20031029,78.74,2.8,3.41,66.57,25.25,13.47,135831
2863,20241216,600022.SH,山东钢铁,普钢,山东,0.0,106.99,106.99,667.89,156.64,382.48,81.23,0.76,-0.14,1.83,0.88,20040629,-1.3,-0.01,-5.92,-327.72,1.64,-2.45,209404
2864,20241216,600023.SH,浙能电力,火力发电,浙江,8.84,134.09,134.09,1528.84,407.72,471.2,240.17,1.79,0.5,5.37,1.1,20131219,254.02,1.89,-4.62,12.37,12.47,12.02,116938
2865,20241216,600025.SH,华能水电,水力发电,云南,18.33,180.0,180.0,2039.4,67.2,1484.48,128.24,0.71,0.38,3.22,3.04,20171215,218.76,1.22,7.05,7.78,59.83,40.03,78166
2866,20241216,600026.SH,中远海能,水运,上海,12.61,34.75,47.71,751.87,87.78,471.3,119.92,2.51,0.72,7.54,1.6,20020523,154.58,3.24,3.68,-8.05,29.79,21.29,52448
2867,20241216,600027.SH,华电国际,火力发电,山东,8.43,85.1,102.28,2218.31,289.23,1260.14,147.39,1.44,0.43,4.08,1.39,20050203,112.47,1.1,-6.52,14.63,9.09,7.12,106026
2868,20241216,600028.SH,中国石化,石油加工,北京,13.29,948.42,1215.7,20976.33,5954.98,6864.98,1271.15,1.05,0.37,6.73,0.96,20010808,3425.19,2.82,-4.19,-16.46,15.2,2.15,376692
2869,20241216,600029.SH,南方航空,空运,广东,47.1,126.73,181.21,3159.52,320.34,978.91,527.56,2.91,0.11,2.13,3.19,20030725,-349.23,-1.93,12.7,48.86,10.34,2.74,152747
2870,20241216,600030.SH,中信证券,证券,深圳,19.87,121.77,148.21,17317.16,0.0,64.26,908.07,6.13,1.09,17.59,1.71,20030106,1021.6,6.89,0.73,2.35,47.71,37.82,585092
2871,20241216,600031.SH,三一重工,工程机械,北京,21.39,84.64,84.75,1499.0,983.87,227.15,51.53,0.61,0.58,8.37,1.96,20030703,551.8,6.51,4.22,19.66,28.27,8.6,697043
2872,20241216,600032.SH,浙江新能,新型电力,浙江,21.83,24.05,24.05,549.36,118.79,356.1,68.74,2.86,0.27,5.18,1.5,20210525,29.51,1.23,12.07,15.93,50.51,23.86,50504
2873,20241216,600033.SH,福建高速,路桥,福建,9.91,27.44,27.44,172.92,28.9,113.26,16.6,0.6,0.29,4.27,0.89,20010209,60.59,2.21,-0.57,-0.22,60.51,43.65,76114
2874,20241216,600035.SH,楚天高速,路桥,湖北,8.6,16.1,16.1,197.27,13.47,7.65,11.07,0.69,0.41,5.31,0.89,20040310,42.07,2.61,18.49,-17.63,43.32,25.63,47255
2875,20241216,600036.SH,招商银行,银行,深圳,6.31,206.29,252.2,116547.63,0.0,1187.94,654.32,2.59,4.41,39.73,0.95,20020409,6300.5,24.98,-2.91,-0.62,53.1,45.13,522103
2876,20241216,600037.SH,歌华有线,影视音像,北京,0.0,13.92,13.92,156.09,90.81,37.94,65.56,4.71,-0.01,9.18,0.89,20010208,38.34,2.76,-3.63,85.77,9.47,-0.77,57752
2877,20241216,600038.SH,中直股份,航空,黑龙江,66.42,5.89,8.2,526.98,449.63,47.79,107.05,13.06,0.48,19.6,1.97,20001218,35.27,4.3,-3.12,-29.92,8.6,2.02,42085
2878,20241216,600039.SH,四川路桥,建筑工程,四川,10.1,67.0,87.12,2507.1,1503.61,145.33,55.96,0.64,0.55,5.22,1.42,20030325,276.05,3.17,-19.74,-38.45,15.76,6.8,64931
2879,20241216,600048.SH,保利发展,全国地产,广东,10.92,119.7,119.7,13739.44,12002.68,66.86,178.08,1.49,0.66,16.34,0.58,20060731,1606.91,13.42,-5.06,-41.23,15.92,6.7,248055
2880,20241216,600050.SH,中国联通,电信运营,北京,15.02,312.8,318.01,6715.34,1796.47,3005.11,824.34,2.59,0.27,5.23,1.0,20021009,559.97,1.76,2.99,10.04,26.02,6.54,496467
2881,20241216,600051.SH,宁波联合,综合类,浙江,32.15,3.11,3.11,52.77,33.22,2.85,1.44,0.46,0.18,10.75,0.71,19970410,24.99,8.04,-22.79,1.43,14.01,0.75,24781
2882,20241216,600052.SH,东望时代,供气供热,浙江,35.74,8.44,8.44,33.4,13.5,5.47,0.22,0.03,0.11,3.56,1.48,19970415,19.35,2.29,1.99,63.84,29.33,38.82,31305
2883,20241216,600053.SH,九鼎投资,多元金融,江西,743.25,4.34,4.34,32.73,22.17,0.2,1.92,0.44,0.02,6.68,2.4,19970418,20.21,4.66,-5.68,-62.35,69.0,3.52,32301
2884,20241216,600054.SH,黄山旅游,旅游景点,安徽,23.66,5.13,7.29,57.05,24.94,14.62,3.44,0.47,0.39,6.34,1.94,19970506,31.6,4.33,-1.58,-30.15,53.41,22.15,54042
2885,20241216,600055.SH,万东医疗,医疗保健,北京,76.13,5.41,7.03,53.34,43.97,1.68,0.0,0.0,0.17,2.78,6.0,19970519,10.32,1.47,18.07,-3.7,38.33,10.67,29367
2886,20241216,600056.SH,中国医药,医药商业,北京,29.81,14.95,14.96,378.78,288.79,22.61,20.12,1.35,0.3,7.79,1.52,19970515,75.47,5.05,-12.41,-24.74,10.66,2.38,153324
2887,20241216,600057.SH,厦门象屿,仓储物流,福建,11.65,21.92,22.33,1271.2,1078.09,101.99,42.11,1.89,0.28,5.72,1.08,19970604,59.65,2.67,-19.24,-24.67,2.02,0.49,47656
2888,20241216,600058.SH,五矿发展,商贸代理,北京,46.06,10.72,10.72,276.72,246.95,9.99,42.21,3.94,0.05,4.64,1.68,19970528,-12.95,-1.21,-14.38,-24.0,2.79,0.29,54345
2889,20241216,600059.SH,古越龙山,红黄酒,浙江,47.77,9.12,9.12,64.57,39.85,16.82,27.28,2.99,0.15,6.39,1.47,19970516,18.46,2.02,11.3,1.08,36.75,10.49,62628
2890,20241216,600060.SH,海信视像,家用电器,山东,15.09,12.95,13.05,418.09,320.83,43.65,23.31,1.79,1.01,14.38,1.4,19970422,139.83,10.72,3.63,-19.53,15.31,3.84,29823
2891,20241216,600061.SH,国投资本,证券,上海,17.99,64.25,64.25,2876.98,2498.28,14.12,183.31,2.85,0.32,7.92,0.98,19970519,198.65,3.09,-24.97,-14.29,0.16,190.41,88688
2892,20241216,600062.SH,华润双鹤,化学制药,北京,11.21,10.27,10.39,165.45,72.83,37.25,1.9,0.18,1.36,9.81,2.05,19970522,90.42,8.7,1.18,1.07,58.46,16.52,40648
2893,20241216,600063.SH,皖维高新,化纤,安徽,34.14,19.26,21.05,154.63,52.83,49.73,18.89,0.9,0.09,3.87,1.12,19970528,30.97,1.47,-11.21,-50.71,13.15,3.13,84103
2894,20241216,600064.SH,南京高科,园区开发,江苏,5.46,17.3,17.3,393.9,186.79,3.46,1.23,0.07,1.06,10.98,0.7,19970506,149.98,8.67,-64.25,10.08,21.27,122.38,44856
2895,20241216,600066.SH,宇通客车,汽车整车,河南,16.32,22.14,22.14,304.2,196.18,36.94,15.06,0.68,1.1,5.86,4.08,19970508,60.07,2.71,27.04,131.49,21.33,10.21,50690
2896,20241216,600067.SH,冠城新材,电气设备,福建,0.0,13.92,13.92,196.05,141.51,18.15,9.3,0.67,-0.05,4.63,0.68,19970508,35.29,2.54,8.07,48.1,11.73,-0.51,46176
2897,20241216,600070.SH,*ST富润,互联网,浙江,0.0,5.07,5.07,9.32,3.31,1.14,10.28,2.03,-0.31,0.99,1.94,19970604,-11.92,-2.35,41.81,13.37,10.28,-154.48,16799
2898,20241216,600071.SH,凤凰光学,元器件,江西,0.0,2.82,2.82,17.08,9.49,5.52,0.67,0.24,-0.07,1.48,15.73,19970528,-0.01,0.0,-7.55,42.59,14.88,-1.87,23761
2899,20241216,600072.SH,中船科技,船舶,上海,0.0,10.83,15.07,495.71,278.57,51.68,81.49,5.41,-0.05,7.12,1.86,19970603,6.92,0.46,-37.01,-152.38,17.26,0.09,136256
2900,20241216,600073.SH,光明肉业,食品,上海,13.79,9.38,9.38,138.19,77.81,39.98,17.44,1.86,0.41,5.51,1.36,19970704,23.47,2.5,-0.38,19.8,10.69,2.1,54506
2901,20241216,600075.SH,新疆天业,化工原料,新疆,593.94,17.07,17.07,205.17,36.85,115.26,16.51,0.97,0.01,5.22,0.9,19970617,43.7,2.56,-9.6,101.29,13.08,0.13,73049
2902,20241216,600076.SH,康欣新材,广告包装,山东,0.0,13.45,13.45,68.94,41.76,8.69,10.57,0.79,-0.09,3.14,0.88,19970526,17.16,1.28,395.78,5.17,-2.93,-25.48,38429
2903,20241216,600078.SH,澄星股份,化工原料,江苏,0.0,6.63,6.63,52.95,19.67,15.97,1.45,0.22,-0.1,2.64,2.45,19970627,7.34,1.11,0.18,39.37,7.2,-0.8,28443
2904,20241216,600079.SH,人福医药,化学制药,湖北,18.6,15.43,16.32,373.46,204.87,87.39,56.86,3.48,0.98,10.95,2.21,19970606,99.51,6.1,5.7,-10.12,46.76,11.01,41834
2905,20241216,600080.SH,金花股份,中成药,陕西,73.24,3.73,3.73,18.6,7.33,1.22,8.21,2.2,0.08,4.07,1.98,19970612,4.75,1.27,4.0,807.59,77.98,7.34,22641
2906,20241216,600081.SH,东风科技,汽车配件,上海,76.19,5.53,5.53,97.18,63.64,12.9,23.66,4.28,0.11,8.23,1.37,19970703,14.41,2.61,-4.74,-5.33,11.94,3.08,29315
2907,20241216,600082.SH,海泰发展,园区开发,天津,0.0,6.34,6.46,29.19,23.99,0.01,4.13,0.64,-0.08,2.66,1.26,19970620,5.48,0.85,-91.28,-36.54,35.09,-147.53,34224
2908,20241216,600083.SH,*ST博信,综合类,江苏,0.0,2.28,2.3,7.56,2.29,2.69,1.25,0.54,-0.11,-0.16,-14.37,19970606,-3.91,-1.7,-71.89,-73.27,-0.35,-52.18,18632
2909,20241216,600084.SH,中信尼雅,红黄酒,新疆,13087.14,11.24,11.24,13.76,9.91,1.19,26.81,2.39,0.0,1.14,5.56,19970711,-26.12,-2.32,-36.92,-94.7,58.43,0.44,26691
2910,20241216,600085.SH,同仁堂,中成药,北京,30.67,13.71,13.71,312.39,240.57,37.93,19.5,1.42,0.98,9.46,4.25,19970625,83.49,6.09,0.72,-2.92,43.7,14.35,118311
2911,20241216,600088.SH,中视传媒,影视音像,上海,56.59,3.98,3.98,18.13,8.0,3.23,2.54,0.64,0.28,3.45,6.08,19970616,5.04,1.27,-6.38,-64.1,16.9,26.22,41748
2912,20241216,600089.SH,特变电工,电气设备,新疆,11.1,50.53,50.53,2117.08,883.31,729.07,111.23,2.2,0.86,12.77,0.99,19970618,433.38,8.58,-1.79,-54.17,18.94,6.22,318962
2913,20241216,600094.SH,大名城,区域地产,上海,31.83,22.77,24.75,218.42,147.94,6.06,58.36,2.36,0.1,5.13,0.78,19970703,43.78,1.77,-62.74,-63.95,15.64,6.11,54118
2914,20241216,600095.SH,湘财股份,证券,黑龙江,112.22,28.59,28.59,405.85,328.54,2.72,69.26,2.42,0.05,4.14,1.84,19970708,6.9,0.24,-19.13,-2.93,1.22,34.68,100313
2915,20241216,600096.SH,云天化,农药化肥,云南,6.84,18.34,18.34,507.08,162.4,211.88,72.43,3.95,2.41,11.7,1.88,19970709,115.83,6.31,-12.34,19.42,16.99,10.92,120983
2916,20241216,600097.SH,开创国际,渔业,上海,117.61,2.41,2.41,32.06,14.51,10.9,6.07,2.52,0.07,9.12,1.17,19970619,10.07,4.18,42.56,-0.12,27.37,1.35,13186
2917,20241216,600098.SH,广州发展,火力发电,广东,11.07,34.99,35.06,781.39,172.32,392.07,88.37,2.52,0.45,7.6,0.88,19970718,97.15,2.77,9.61,3.88,10.33,4.78,51991
2918,20241216,600099.SH,林海股份,汽车整车,江苏,139.48,2.19,2.19,10.38,7.27,1.04,2.03,0.93,0.06,2.36,4.4,19970704,0.61,0.28,44.36,5.21,13.24,1.61,14860
2919,20241216,600100.SH,同方股份,IT设备,北京,250.06,33.5,33.5,500.54,252.6,30.08,108.44,3.24,0.02,4.51,1.65,19970627,-2.91,-0.09,-48.36,112.01,27.68,0.23,182074
2920,20241216,600101.SH,明星电力,水力发电,四川,17.44,5.48,5.48,42.0,12.51,20.71,4.0,0.73,0.41,5.47,1.74,19970627,18.4,3.36,6.09,21.43,14.73,10.48,69423
2921,20241216,600103.SH,青山纸业,造纸,福建,52.22,22.12,22.53,60.27,35.01,17.54,7.25,0.32,0.04,1.74,1.54,19970703,7.47,0.33,5.21,-4.51,18.89,4.84,105620
2922,20241216,600104.SH,上汽集团,汽车整车,上海,22.91,115.75,115.75,9553.06,5874.83,818.43,547.61,4.73,0.6,25.29,0.72,19971125,1701.33,14.7,-17.39,-39.45,8.91,2.01,174903
2923,20241216,600105.SH,永鼎股份,通信设备,江苏,103.48,14.12,14.12,83.06,39.96,18.62,10.37,0.73,0.04,2.01,2.79,19970929,0.85,0.06,0.92,-34.14,17.96,3.49,111969
2924,20241216,600106.SH,重庆路桥,路桥,重庆,58.25,13.29,13.29,68.56,19.46,0.76,0.54,0.04,0.09,3.68,2.0,19970618,21.08,1.59,-2.52,-23.75,91.79,148.92,53909
2925,20241216,600107.SH,美尔雅,服饰,湖北,0.0,3.6,3.6,8.49,6.57,0.83,1.91,0.53,-0.13,1.42,4.06,19971106,-0.77,-0.21,-20.06,-284.89,31.82,-19.03,25315
2926,20241216,600108.SH,亚盛集团,种植业,甘肃,129.49,19.47,19.47,92.42,44.42,9.67,4.7,0.24,0.02,2.18,1.48,19970818,13.98,0.72,-0.51,-22.09,18.26,1.69,120813
2927,20241216,600109.SH,国金证券,证券,四川,28.48,32.0,37.13,1098.69,0.0,1.02,128.37,3.46,0.24,8.86,1.03,19970807,110.34,2.97,-14.66,-27.7,24.05,21.03,148625
2928,20241216,600110.SH,诺德股份,电气设备,吉林,0.0,17.35,17.35,155.46,63.35,41.18,38.74,2.23,-0.12,3.34,1.34,19971007,3.27,0.19,7.14,-734.1,6.73,-6.14,137221
2929,20241216,600111.SH,北方稀土,小金属,内蒙,147.63,36.15,36.15,419.12,290.63,64.91,1.68,0.05,0.11,6.05,3.65,19970924,153.25,4.24,-13.5,-70.64,9.04,3.81,472404
2930,20241216,600113.SH,浙江东日,区域地产,浙江,43.95,4.11,4.21,35.7,15.09,3.19,3.9,0.93,0.25,5.64,2.6,19971021,14.75,3.5,2.9,-1.05,40.15,17.26,21056
2931,20241216,600114.SH,东睦股份,机械基件,浙江,27.59,6.16,6.16,73.74,31.19,26.0,9.05,1.47,0.45,4.36,3.79,20040511,9.48,1.54,29.8,158.7,23.68,8.55,43433
2932,20241216,600115.SH,中国东航,空运,上海,0.0,171.15,222.91,2762.57,222.51,1036.85,530.16,2.38,-0.01,0.89,4.66,19971105,-530.76,-2.38,19.78,94.68,6.32,-0.18,186678
2933,20241216,600116.SH,三峡水利,水力发电,重庆,27.06,19.12,19.12,243.45,49.16,106.58,65.78,3.44,0.2,5.89,1.23,19970804,26.73,1.4,-3.45,13.57,11.17,4.56,55581
2934,20241216,600117.SH,西宁特钢,特种钢,青海,0.0,32.55,32.55,130.69,26.82,92.54,45.65,1.4,-0.12,1.55,1.73,19971015,-30.51,-0.94,24.61,65.48,-6.88,-14.38,42360
2935,20241216,600118.SH,中国卫星,航空,北京,0.0,11.82,11.82,135.85,100.44,9.12,17.31,1.46,-0.01,5.31,5.81,19970908,31.44,2.66,-54.41,-108.88,18.67,-0.45,134944
2936,20241216,600119.SH,长江投资,仓储物流,上海,0.0,3.65,3.65,6.46,5.25,0.63,5.17,1.42,-0.08,0.49,20.41,19980115,-7.68,-2.1,-33.95,-348.47,5.55,-9.68,27989
2937,20241216,600120.SH,浙江东方,多元金融,浙江,31.97,34.15,34.15,446.76,186.49,6.01,20.47,0.6,0.12,4.57,1.14,19971201,79.97,2.34,-41.44,0.68,3.87,6.05,49201
2938,20241216,600121.SH,郑州煤电,煤炭开采,河南,319.56,12.18,12.18,141.71,49.87,54.16,2.28,0.19,0.01,1.35,3.36,19980107,-6.27,-0.51,2.04,114.29,26.47,2.57,87284
2939,20241216,600123.SH,兰花科创,煤炭开采,山西,14.18,14.85,14.85,313.23,95.89,134.64,2.8,0.19,0.48,10.93,0.82,19981217,110.76,7.46,-12.34,-60.7,29.49,6.55,49162
2940,20241216,600125.SH,铁龙物流,铁路,辽宁,15.74,13.06,13.06,98.91,46.61,46.67,1.58,0.12,0.3,5.58,1.14,19980511,49.78,3.81,-4.98,-13.24,8.16,3.9,68469
2941,20241216,600126.SH,杭钢股份,普钢,浙江,0.0,33.77,33.77,320.82,166.78,95.19,100.22,2.97,-0.13,5.8,0.83,19980311,52.95,1.57,22.27,-621.99,0.13,-0.93,43919
2942,20241216,600127.SH,金健米业,农业综合,湖南,5591.26,6.42,6.42,19.35,12.66,4.89,4.69,0.73,0.001,1.08,6.98,19980506,-4.33,-0.68,-18.27,-97.09,4.83,0.04,122038
2943,20241216,600128.SH,苏豪弘业,商贸代理,江苏,47.53,2.47,2.47,57.9,32.33,2.09,5.01,2.03,0.15,8.6,1.09,19970901,4.94,2.0,26.12,72.54,4.95,1.13,22217
2944,20241216,600129.SH,太极集团,中成药,重庆,19.92,5.57,5.57,143.34,72.66,38.23,20.72,3.72,0.98,7.18,3.62,19971118,12.65,2.27,-14.36,-28.1,42.3,5.29,47854
2945,20241216,600130.SH,波导股份,元器件,浙江,784.41,7.5,7.5,11.2,8.83,0.54,4.18,0.56,0.005,1.28,4.47,20000706,-2.78,-0.37,-32.49,-71.88,13.36,3.09,74768
2946,20241216,600131.SH,国网信通,通信设备,四川,60.9,11.96,12.02,124.69,97.33,8.08,15.02,1.25,0.25,5.31,3.79,19980402,34.43,2.87,-4.89,-13.0,21.16,7.95,31230
2947,20241216,600132.SH,重庆啤酒,啤酒,重庆,18.05,4.84,4.84,131.51,57.54,47.87,0.21,0.04,2.75,4.41,15.01,19971030,13.91,2.87,0.26,-0.9,49.2,20.41,53613
2948,20241216,600133.SH,东湖高新,建筑工程,湖北,37.32,10.66,10.66,180.69,92.56,3.67,31.65,2.97,0.19,7.99,1.28,19980212,38.68,3.63,-88.49,-8.18,30.82,16.94,78242
2949,20241216,600135.SH,乐凯胶片,塑料,河北,0.0,5.53,5.53,29.13,17.26,5.04,11.69,2.11,-0.1,4.41,1.68,19980122,3.79,0.68,-34.03,-460.57,13.32,-5.14,27411
2950,20241216,600136.SH,ST明诚,影视音像,湖北,0.0,19.43,20.41,7.61,4.37,0.33,32.05,1.57,-0.01,0.17,12.54,19980303,-47.33,-2.32,-58.9,98.53,3.31,-28.06,17028
2951,20241216,600137.SH,浪莎股份,服饰,四川,85.47,0.97,0.97,6.63,5.24,0.89,3.42,3.52,0.16,5.49,3.32,19980416,0.75,0.77,2.8,41.04,18.63,6.57,9491
2952,20241216,600138.SH,中青旅,旅游景点,北京,39.51,7.24,7.24,171.85,66.33,53.67,17.55,2.42,0.21,8.71,1.28,19971203,36.3,5.01,4.65,-25.77,23.88,3.42,77911
2953,20241216,600141.SH,兴发集团,农药化肥,湖北,14.08,11.03,11.03,471.19,83.03,276.21,68.88,6.24,1.19,19.13,1.17,19990616,119.24,10.81,0.04,37.85,17.96,6.02,71266
2954,20241216,600143.SH,金发科技,塑料,广东,25.48,25.97,26.37,645.84,265.76,212.09,44.04,1.67,0.26,6.6,1.33,20040623,97.82,3.71,18.01,41.02,12.22,0.79,163850
2955,20241216,600148.SH,长春一东,汽车配件,吉林,0.0,1.42,1.42,12.36,10.09,1.18,0.89,0.63,-0.03,3.29,6.7,19980520,1.92,1.35,-1.53,67.86,14.91,0.63,19794
2956,20241216,600149.SH,廊坊发展,综合类,河北,20.88,3.8,3.8,6.06,2.81,2.02,0.6,0.16,0.18,0.57,8.97,19991014,-2.64,-0.7,171.89,676.16,38.98,26.11,29228
2957,20241216,600150.SH,中国船舶,船舶,上海,51.39,44.72,44.72,1784.4,1342.93,205.04,338.18,7.56,0.51,11.08,3.14,19980520,99.28,2.22,13.12,-11.35,9.41,4.2,195204
2958,20241216,600151.SH,航天机电,汽车配件,上海,0.0,14.34,14.34,86.84,39.71,30.12,48.79,3.4,-0.03,3.43,2.51,19980605,-16.34,-1.14,-45.99,-450.39,9.03,-1.47,94861
2959,20241216,600152.SH,维科技术,电气设备,浙江,5154.61,5.29,5.29,30.72,14.53,11.48,15.18,2.87,0.001,3.4,2.01,19980609,-3.74,-0.71,-6.42,100.68,13.33,-0.16,58324
2960,20241216,600153.SH,建发股份,仓储物流,福建,10.76,29.0,29.47,8760.13,6830.26,99.83,45.18,1.53,0.57,18.71,0.54,19980616,456.21,15.48,-16.13,-83.43,4.37,0.53,91417
2961,20241216,600155.SH,华创云信,证券,北京,122.02,22.24,22.24,574.16,0.0,9.52,158.83,7.14,0.05,8.77,0.9,19980918,12.25,0.55,4.89,-67.62,8.07,1.08,75166
2962,20241216,600156.SH,华升股份,纺织,湖南,0.0,4.02,4.02,9.16,3.73,2.37,1.48,0.37,-0.05,1.1,5.38,19980527,-1.44,-0.36,1.45,1.34,6.39,-5.32,28443
2963,20241216,600157.SH,永泰能源,火力发电,山西,21.4,222.18,222.18,1067.52,91.39,290.74,131.62,0.59,0.07,2.12,0.89,19980513,122.66,0.55,1.8,-9.85,25.93,8.1,440322
2964,20241216,600158.SH,中体产业,文教休闲,天津,307.58,9.6,9.6,61.01,48.02,3.11,0.95,0.1,0.02,2.71,3.66,19980327,13.84,1.44,56.57,159.13,28.06,6.06,74786
2965,20241216,600159.SH,大龙地产,区域地产,北京,0.0,8.3,8.3,34.62,29.42,0.57,3.43,0.41,-0.02,2.3,1.35,19980526,6.97,0.84,3.95,-501.01,10.16,-2.74,47378
2966,20241216,600160.SH,巨化股份,化工原料,浙江,34.75,27.0,27.0,277.71,82.05,116.49,46.67,1.73,0.47,6.32,3.41,19980626,85.86,3.18,11.83,68.4,16.95,7.76,55733
2967,20241216,600161.SH,天坛生物,生物制药,北京,29.4,19.77,19.77,155.54,85.42,28.39,24.63,1.25,0.53,5.38,3.87,19980616,59.39,3.0,1.28,18.52,55.33,35.04,48667
2968,20241216,600162.SH,香江控股,全国地产,深圳,83.71,32.68,32.68,173.99,119.0,5.39,15.85,0.48,0.02,1.81,1.29,19980609,7.49,0.23,29.77,-13.27,24.46,-1.62,54027
2969,20241216,600163.SH,中闽能源,新型电力,福建,22.43,19.03,19.03,114.03,42.83,68.02,29.44,1.55,0.22,3.45,1.86,19980602,15.95,0.84,-0.9,6.34,53.91,39.58,46637
2970,20241216,600165.SH,*ST宁科,化工原料,宁夏,0.0,6.85,6.85,22.13,2.89,16.99,3.98,0.58,-0.7,-0.51,-3.97,19980529,-14.74,-2.15,9.44,-117.75,-0.35,-270.38,25852
2971,20241216,600166.SH,福田汽车,汽车整车,北京,37.78,64.89,79.17,536.85,283.37,88.24,95.87,1.21,0.05,1.83,1.51,19980602,-46.22,-0.58,-16.72,-45.2,12.59,1.13,152090
2972,20241216,600167.SH,联美控股,供气供热,辽宁,21.04,22.88,22.88,166.48,88.78,33.46,20.61,0.9,0.23,4.76,1.31,19990128,63.59,2.78,5.19,-22.19,31.9,22.83,23965
2973,20241216,600168.SH,武汉控股,水务,湖北,51.46,9.93,9.93,235.4,89.64,112.25,5.77,0.58,0.07,5.31,0.95,19980427,34.28,3.45,21.89,-77.67,21.53,2.53,31981
2974,20241216,600169.SH,太原重工,工程机械,山西,98.55,33.33,33.61,345.01,224.93,38.97,20.99,0.62,0.02,1.53,1.78,19980904,-5.13,-0.15,-3.76,-33.65,19.0,2.13,105879
2975,20241216,600170.SH,上海建工,建筑工程,上海,13.76,88.86,88.86,3622.68,2665.88,97.43,27.46,0.31,0.11,3.48,0.8,19980623,167.14,1.88,-4.05,4.3,8.19,0.69,164014
2976,20241216,600171.SH,上海贝岭,半导体,上海,91.29,7.09,7.09,49.34,31.57,1.12,9.95,1.4,0.34,6.0,6.83,19980924,22.12,3.12,30.72,282.61,28.58,12.76,199429
2977,20241216,600172.SH,黄河旋风,矿物制品,河南,0.0,12.76,14.42,83.45,30.04,44.59,18.0,1.25,-0.31,1.43,3.14,19981126,-12.11,-0.84,-24.13,-16.12,10.31,-45.29,84606
2978,20241216,600173.SH,卧龙地产,全国地产,浙江,22.84,7.0,7.01,60.36,44.59,4.91,0.12,0.02,0.16,5.46,0.86,19990415,28.34,4.05,-44.01,-54.56,15.03,4.55,21301
2979,20241216,600176.SH,中国巨石,玻璃,浙江,22.87,40.03,40.03,524.3,128.87,341.28,31.96,0.8,0.38,7.25,1.61,19990422,203.91,5.09,1.81,-42.66,23.74,13.64,117731
2980,20241216,600177.SH,雅戈尔,服饰,浙江,12.49,46.23,46.23,745.84,237.29,102.44,16.28,0.35,0.54,8.81,1.03,19981119,336.56,7.28,12.63,-6.73,42.85,29.97,76799
2981,20241216,600178.SH,东安动力,汽车配件,黑龙江,0.0,4.66,4.71,75.89,44.39,13.16,8.41,1.79,-0.003,5.4,2.45,19981014,9.84,2.09,-22.24,-105.33,6.22,0.15,66669
2982,20241216,600179.SH,安通控股,水运,黑龙江,59.25,37.34,42.32,134.41,70.75,44.09,26.86,0.63,0.04,2.44,1.23,19981104,32.62,0.77,-1.33,-59.33,6.23,3.02,32753
2983,20241216,600180.SH,瑞茂通,仓储物流,山东,32.58,10.87,10.87,349.22,210.24,8.98,18.56,1.71,0.12,7.24,0.69,19980703,45.08,4.15,-36.23,-68.74,4.08,0.59,26956
2984,20241216,600182.SH,S佳通,汽车配件,黑龙江,27.55,1.7,3.4,43.6,31.81,10.39,0.01,0.0,0.46,3.77,4.48,19990507,7.8,2.29,11.69,19.83,19.41,8.3,19162
2985,20241216,600183.SH,生益科技,元器件,广东,31.34,23.71,24.29,262.73,153.59,86.81,51.9,2.14,0.58,5.91,4.0,19981028,56.43,2.32,19.42,52.65,22.02,9.84,96084
2986,20241216,600184.SH,光电股份,专用机械,湖北,3753.55,5.09,5.09,43.52,27.51,11.1,13.58,2.67,0.002,4.97,2.19,20031106,5.7,1.12,-30.53,-97.48,15.67,0.11,25919
